,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11,V12,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_1_1,V5_1_2,V5_1_3,V5_1_4,V5_1_5,OTU.ID
2703,OTU2827,268,1,208,484,277,484,78,379,1.03e-104,99.519,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Sporocadaceae,g__Pseudopestalotiopsis,s__Pseudopestalotiopsis_thailandica,Pseudopestalotiopsis_thailandica,MK764292,SH4086934.09FU,refs,k__Fungi,OTU2827.p__Ascomycota.g__Pseudopestalotiopsis
2704,OTU2828,220,1,115,373,200,314,52,135,1.98e-31,88.136,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleribasidiaceae,g__Bulleribasidium,s__Bulleribasidium_setariae,Bulleribasidium_setariae,KY101807,SH1162134.09FU,refs,k__Fungi,OTU2828.p__Basidiomycota.g__Bulleribasidium
2705,OTU2829,341,1,166,617,299,470,49,241,6.57e-63,92.486,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,UDB02176073,SH1253206.09FU,reps,k__Fungi,OTU2829.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2706,OTU2830,440,384,438,1125,66,12,13,69.4,4.31e-11,89.091,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2830.p__Ascomycota.g__Fusarium
2707,OTU2831,376,1,111,527,412,523,30,172,2.7e-42,94.643,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,UDB0584564,SH1089013.09FU,reps,k__Fungi,OTU2831.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2708,OTU2832,331,292,329,758,508,545,11,65.8,4.11e-10,97.368,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2832.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2709,OTU2833,273,1,229,483,256,483,84,383,8.15e-106,96.957,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Melanommataceae,g__Herpotrichia,s__Herpotrichia_striatispora,Herpotrichia_striatispora,MH858624,SH0994817.09FU,refs,k__Fungi,OTU2833.p__Ascomycota.g__Herpotrichia
2710,OTU2834,431,375,426,581,475,527,12,58.4,9.13e-08,86.792,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2834.p__Ascomycota.g__Pezicula
2711,OTU2835,300,1,239,492,255,492,80,396,1.15e-109,96.667,p__Ascomycota,c__Geoglossomycetes,o__Geoglossales,f__Geoglossaceae,g__Geoglossaceae_gen_Incertae_sedis,s__Geoglossaceae_sp,Geoglossaceae_sp,UDB02911769,SH0964437.09FU,reps,k__Fungi,OTU2835.p__Ascomycota.g__Geoglossaceae_gen_Incertae_sedis
2712,OTU2836,399,1,113,689,374,484,28,108,8.23e-23,84.348,p__Basidiomycota,c__Agaricomycetes,o__Agaricomycetes_ord_Incertae_sedis,f__Agaricomycetes_fam_Incertae_sedis,g__Agaricomycetes_gen_Incertae_sedis,s__Agaricomycetes_sp,Agaricomycetes_sp,UDB0949231,SH1174533.09FU,reps,k__Fungi,OTU2836.p__Basidiomycota.g__Agaricomycetes_gen_Incertae_sedis
2713,OTU2837,158,41,156,509,509,396,73,163,6.22e-40,92.241,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiales,f__Cystobasidiaceae,g__Cystobasidium,s__Cystobasidium_calyptogenae,Cystobasidium_calyptogenae,KY103128,SH1223425.09FU,refs,k__Fungi,OTU2837.p__Basidiomycota.g__Cystobasidium
2714,OTU2838,313,257,311,1125,66,12,18,75,6.43e-13,90.909,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2838.p__Ascomycota.g__Fusarium
2715,OTU2839,382,1,321,939,620,939,84,564,3.88e-160,98.442,p__Chytridiomycota,c__Chytridiomycota_cls_Incertae_sedis,o__Chytridiomycota_ord_Incertae_sedis,f__Chytridiomycota_fam_Incertae_sedis,g__Chytridiomycota_gen_Incertae_sedis,s__Chytridiomycota_sp,Chytridiomycota_sp,UDB02285304,SH1085406.09FU,reps,k__Fungi,OTU2839.p__Chytridiomycota.g__Chytridiomycota_gen_Incertae_sedis
2716,OTU2840,405,1,344,672,316,672,85,448,4.34e-125,90.028,p__Basidiomycota,c__Basidiomycota_cls_Incertae_sedis,o__Basidiomycota_ord_Incertae_sedis,f__Basidiomycota_fam_Incertae_sedis,g__Basidiomycota_gen_Incertae_sedis,s__Basidiomycota_sp,Basidiomycota_sp,UDB01499632,SH1326401.09FU,reps,k__Fungi,OTU2840.p__Basidiomycota.g__Basidiomycota_gen_Incertae_sedis
2717,OTU2841,276,1,216,504,290,504,78,392,1.37e-108,99.537,p__Ascomycota,c__Dothideomycetes,o__Tubeufiales,f__Wiesneriomycetaceae,g__Spissiomyces,s__Spissiomyces_ramosus,Spissiomyces_ramosus,KF513517,SH1255192.09FU,refs,k__Fungi,OTU2841.p__Ascomycota.g__Spissiomyces
2718,OTU2842,258,1,169,425,237,396,66,126,1.42e-28,81.176,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Ascomycota_gen_Incertae_sedis,s__Ascomycota_sp,Ascomycota_sp,UDB01352734,SH1148976.09FU,reps,k__Fungi,OTU2842.p__Ascomycota.g__Ascomycota_gen_Incertae_sedis
2719,OTU2843,362,315,360,1125,57,12,13,69.4,3.5e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2843.p__Ascomycota.g__Fusarium
2720,OTU2844,298,1,219,594,352,574,73,326,1.52e-88,93.274,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Ascomycota_gen_Incertae_sedis,s__Ascomycota_sp,Ascomycota_sp,UDB01402164,SH1278112.09FU,reps,k__Fungi,OTU2844.p__Ascomycota.g__Ascomycota_gen_Incertae_sedis
2721,OTU2845,431,396,426,581,496,527,7,52.8,4.25e-06,96.875,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2845.p__Ascomycota.g__Pezicula
2722,OTU2846,295,1,234,490,257,490,79,422,1.87e-117,99.145,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Acremonium,s__Acremonium_sp,Acremonium_sp,UDB0837810,SH1291698.09FU,reps,k__Fungi,OTU2846.p__Ascomycota.g__Acremonium
2723,OTU2847,412,1,346,614,263,608,84,529,1.53e-149,94.22,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS05,f__GS05_fam_Incertae_sedis,g__GS05_gen_Incertae_sedis,s__GS05_sp,GS05_sp,UDB0274971,SH1257556.09FU,reps,k__Fungi,OTU2847.p__Rozellomycota.g__GS05_gen_Incertae_sedis
2724,OTU2848,369,313,364,581,475,527,14,52.8,3.6e-06,84.906,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2848.p__Ascomycota.g__Pezicula
2725,OTU2849,198,150,196,1125,58,12,24,65.8,2.34e-10,91.489,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2849.p__Ascomycota.g__Fusarium
2726,OTU2850,284,234,282,1228,551,503,17,80.5,1.25e-14,95.918,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Lacrymaria,s__Lacrymaria_glareosa,Lacrymaria_glareosa,UDB073985,SH1319901.09FU,reps,k__Fungi,OTU2850.p__Basidiomycota.g__Lacrymaria
2727,OTU2851,266,1,213,492,280,492,80,394,3.66e-109,100,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Canariomyces,s__Canariomyces_microsporus,Canariomyces_microsporus,MH860852,SH0980001.09FU,refs,k__Fungi,OTU2851.p__Ascomycota.g__Canariomyces
2728,OTU2852,316,1,271,602,333,602,86,494,4.21e-139,99.631,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,s__Entoloma_shandongense,Entoloma_shandongense,KC257440,SH1260508.09FU,refs,k__Fungi,OTU2852.p__Basidiomycota.g__Entoloma
2729,OTU2853,267,1,207,1464,1257,1464,78,333,8.12e-91,95.673,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lindgomycetaceae,g__Lindgomycetaceae_gen_Incertae_sedis,s__Lindgomycetaceae_sp,Lindgomycetaceae_sp,UDB044373,SH1006812.09FU,reps,k__Fungi,OTU2853.p__Ascomycota.g__Lindgomycetaceae_gen_Incertae_sedis
2730,OTU2854,348,290,343,581,473,527,16,62.1,5.61e-09,87.273,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2854.p__Ascomycota.g__Pezicula
2731,OTU2855,319,1,259,574,292,553,81,337,7.58e-92,90.152,p__Ascomycota,c__Sordariomycetes,o__Sordariomycetes_ord_Incertae_sedis,f__Sordariomycetes_fam_Incertae_sedis,g__Sordariomycetes_gen_Incertae_sedis,s__Sordariomycetes_sp,Sordariomycetes_sp,MF971994,SH1254874.09FU,reps,k__Fungi,OTU2855.p__Ascomycota.g__Sordariomycetes_gen_Incertae_sedis
2732,OTU2856,365,311,360,581,477,527,14,60.2,2.13e-08,88.235,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2856.p__Ascomycota.g__Pezicula
2733,OTU2857,307,1,254,555,301,555,83,464,3.2e-130,99.608,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,s__Exophiala_lacus,Exophiala_lacus,JF747110,SH1266759.09FU,refs,k__Fungi,OTU2857.p__Ascomycota.g__Exophiala
2734,OTU2858,412,1,269,736,391,649,65,183,1.38e-45,79.853,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,UDB093676,SH1112698.09FU,reps,k__Fungi,OTU2858.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2735,OTU2859,304,1,244,520,276,520,80,440,5.33e-123,99.184,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Hypocreales_gen_Incertae_sedis,s__Hypocreales_sp,Hypocreales_sp,MG826923,SH1191039.09FU,reps,k__Fungi,OTU2859.p__Ascomycota.g__Hypocreales_gen_Incertae_sedis
2736,OTU2860,261,1,201,419,219,419,77,372,1.68e-102,100,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Setophaeosphaeria,s__Setophaeosphaeria_microspora,Setophaeosphaeria_microspora,MK329131,SH1020736.09FU,refs,k__Fungi,OTU2860.p__Ascomycota.g__Setophaeosphaeria
2737,OTU2861,357,310,355,1125,57,12,13,69.4,3.45e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2861.p__Ascomycota.g__Fusarium
2738,OTU2862,401,364,399,758,510,545,9,62.1,6.53e-09,97.222,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2862.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2739,OTU2863,320,1,260,598,338,598,81,453,7.24e-127,98.084,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Strophariaceae,g__Pholiota,s__Pholiota_conissans,Pholiota_conissans,OL687126,SH1243420.09FU,reps,k__Fungi,OTU2863.p__Basidiomycota.g__Pholiota
2740,OTU2864,273,8,200,489,288,478,71,122,1.96e-27,79,p__Ascomycota,c__Sordariomycetes,o__Coniochaetales,f__Coniochaetaceae,g__Coniochaeta,s__Coniochaeta_sp,Coniochaeta_sp,UDB04086067,SH0905989.09FU,reps,k__Fungi,OTU2864.p__Ascomycota.g__Coniochaeta
2741,OTU2865,359,322,357,758,510,545,10,67.6,1.25e-10,100,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2865.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2742,OTU2866,348,301,346,1125,57,12,13,69.4,3.35e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2866.p__Ascomycota.g__Fusarium
2743,OTU2867,283,1,230,495,267,495,81,407,5.03e-113,98.696,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Cordycipitaceae_gen_Incertae_sedis,s__Cordycipitaceae_sp,Cordycipitaceae_sp,MH854578,SH1275709.09FU,reps,k__Fungi,OTU2867.p__Ascomycota.g__Cordycipitaceae_gen_Incertae_sedis
2744,OTU2868,417,359,415,1125,68,12,14,73.1,3.15e-12,89.474,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2868.p__Ascomycota.g__Fusarium
2745,OTU2869,271,1,210,509,300,509,77,361,3.79e-99,97.619,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Chaetosphaeronema,s__Chaetosphaeronema_sp,Chaetosphaeronema_sp,UDB01764022,SH0889072.09FU,reps,k__Fungi,OTU2869.p__Ascomycota.g__Chaetosphaeronema
2746,OTU2870,397,340,392,581,474,527,13,60.2,2.33e-08,87.037,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2870.p__Ascomycota.g__Pezicula
2747,OTU2871,296,1,234,438,205,438,79,399,8.79e-111,97.436,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Microdominikia,s__Microdominikia_sp,Microdominikia_sp,UDB04189923,SH0993523.09FU,reps,k__Fungi,OTU2871.p__Glomeromycota.g__Microdominikia
2748,OTU2872,289,1,210,552,324,532,73,315,3.19e-85,93.868,p__Ascomycota,c__Eurotiomycetes,o__Eurotiomycetes_ord_Incertae_sedis,f__Eurotiomycetes_fam_Incertae_sedis,g__Eurotiomycetes_gen_Incertae_sedis,s__Eurotiomycetes_sp,Eurotiomycetes_sp,UDB01946566,SH1321952.09FU,reps,k__Fungi,OTU2872.p__Ascomycota.g__Eurotiomycetes_gen_Incertae_sedis
2749,OTU2873,247,1,207,666,460,666,84,344,3.44e-94,96.635,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,MW215620,SH1116954.09FU,reps,k__Fungi,OTU2873.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2750,OTU2874,355,308,353,1125,57,12,13,69.4,3.43e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2874.p__Ascomycota.g__Fusarium
2751,OTU2875,331,292,329,758,508,545,11,65.8,4.11e-10,97.368,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2875.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2752,OTU2876,354,317,352,758,510,545,10,67.6,1.23e-10,100,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2876.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2753,OTU2877,326,1,266,475,210,475,82,492,1.57e-138,100,p__Basidiomycota,c__Tremellomycetes,o__Holtermanniales,f__Holtermanniaceae,g__Holtermannia,s__Holtermannia_saccardoi,Holtermannia_saccardoi,MK050336,SH0966258.09FU,refs,k__Fungi,OTU2877.p__Basidiomycota.g__Holtermannia
2754,OTU2879,306,1,247,501,254,501,81,448,3.21e-125,99.194,p__Basidiomycota,c__Agaricomycetes,o__Phallales,f__Phallaceae,g__Phallus,s__Phallus_hadriani,Phallus_hadriani,DQ404385,SH0992458.09FU,refs,k__Fungi,OTU2879.p__Basidiomycota.g__Phallus
2755,OTU2880,295,1,234,534,301,534,79,394,4.07e-109,97.021,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Herpotrichiellaceae_gen_Incertae_sedis,s__Herpotrichiellaceae_sp,Herpotrichiellaceae_sp,UDB03389027,SH0917071.09FU,reps,k__Fungi,OTU2880.p__Ascomycota.g__Herpotrichiellaceae_gen_Incertae_sedis
2756,OTU2881,325,278,323,1125,57,12,14,69.4,3.12e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2881.p__Ascomycota.g__Fusarium
2757,OTU2882,367,320,365,1125,57,12,13,69.4,3.55e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2882.p__Ascomycota.g__Fusarium
2758,OTU2883,401,1,215,819,462,684,54,134,1.37e-30,78.509,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,UDB0751801,SH1204921.09FU,reps,k__Fungi,OTU2883.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2759,OTU2884,248,1,187,441,258,441,75,259,1.29e-68,92.021,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,Fungi_sp,UDB02171617,SH1170576.09FU,reps,k__Fungi,OTU2884.p__Fungi_phy_Incertae_sedis.g__Fungi_gen_Incertae_sedis
2760,OTU2885,319,272,317,1125,57,12,14,69.4,3.05e-11,93.478,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2885.p__Ascomycota.g__Fusarium
2761,OTU2886,362,1,301,580,290,580,83,436,8.33e-122,93.421,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierellaceae_gen_Incertae_sedis,s__Mortierellaceae_sp,Mortierellaceae_sp,UDB04940954,SH1216261.09FU,reps,k__Fungi,OTU2886.p__Mortierellomycota.g__Mortierellaceae_gen_Incertae_sedis
2762,OTU2887,343,1,282,564,282,564,82,516,9.81e-146,99.647,p__Basidiomycota,c__Geminibasidiomycetes,o__Geminibasidiales,f__Geminibasidiaceae,g__Geminibasidium,s__Geminibasidium_sp,Geminibasidium_sp,UDB02864412,SH1273336.09FU,reps,k__Fungi,OTU2887.p__Basidiomycota.g__Geminibasidium
2763,OTU2888,294,1,126,468,258,378,43,150,9.7e-36,88.976,p__Ascomycota,c__Dothideomycetes,o__Dothideomycetes_ord_Incertae_sedis,f__Nowamycetaceae,g__Nowamyces,s__Nowamyces_piperitae,Nowamyces_piperitae,MN161944,SH0983573.09FU,refs,k__Fungi,OTU2888.p__Ascomycota.g__Nowamyces
2764,OTU2890,284,1,223,487,265,487,79,412,1.08e-114,100,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Stephanonectria,s__Stephanonectria_keithii,Stephanonectria_keithii,UDB07579974,SH1077106.09FU,reps,k__Fungi,OTU2890.p__Ascomycota.g__Stephanonectria
2765,OTU2891,370,335,368,758,512,545,9,63.9,1.67e-09,100,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2891.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2766,OTU2892,247,1,193,394,202,394,78,351,2.06e-96,99.482,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleribasidiaceae,g__Bulleribasidium,s__Bulleribasidium_variabile,Bulleribasidium_variabile,AF314965,SH1039876.09FU,refs,k__Fungi,OTU2892.p__Basidiomycota.g__Bulleribasidium
2767,OTU2893,306,1,249,503,244,503,81,182,3.59e-45,80.524,p__Basidiomycota,c__Exobasidiomycetes,o__Ceraceosorales,f__Ceraceosoraceae,g__Ceraceosorus,s__Ceraceosorus_bombacis,Ceraceosorus_bombacis,KT984944,SH0983355.09FU,reps,k__Fungi,OTU2893.p__Basidiomycota.g__Ceraceosorus
2768,OTU2894,355,320,353,758,512,545,10,63.9,1.59e-09,100,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Auriculariales_fam_Incertae_sedis,g__Auriculariales_gen_Incertae_sedis,s__Auriculariales_sp,Auriculariales_sp,JQ272342,SH0954825.09FU,reps,k__Fungi,OTU2894.p__Basidiomycota.g__Auriculariales_gen_Incertae_sedis
2769,OTU2895,288,1,228,589,363,589,79,398,3.08e-110,98.246,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Trichomeriaceae,g__Trichomerium,s__Trichomerium_eucalypti,Trichomerium_eucalypti,MG386068,SH2060804.09FU,refs_singleton,k__Fungi,OTU2895.p__Ascomycota.g__Trichomerium
2770,OTU2896,286,1,226,450,225,450,79,407,5.09e-113,99.115,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Cuniculitremaceae,g__Kockovaella,s__Kockovaella_prillingeri,Kockovaella_prillingeri,AJ608647,SH0997000.09FU,refs,k__Fungi,OTU2896.p__Basidiomycota.g__Kockovaella
2771,OTU2897,320,1,260,580,321,580,81,431,3.39e-120,96.538,p__Basidiomycota,c__Agaricomycetes,o__Agaricomycetes_ord_Incertae_sedis,f__Agaricomycetes_fam_Incertae_sedis,g__Agaricomycetes_gen_Incertae_sedis,s__Agaricomycetes_sp,Agaricomycetes_sp,UDB0780141,SH0891787.09FU,reps,k__Fungi,OTU2897.p__Basidiomycota.g__Agaricomycetes_gen_Incertae_sedis
2772,OTU2898,293,1,209,523,298,500,71,254,7.16e-67,88.995,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,g__Aphanophora,s__Aphanophora_eugeniae,Aphanophora_eugeniae,FJ839617,SH1778392.09FU,refs_singleton,k__Fungi,OTU2898.p__Ascomycota.g__Aphanophora
2773,OTU2899,271,1,158,510,297,452,58,196,1.13e-49,89.241,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,g__Chaetothyriaceae_gen_Incertae_sedis,s__Chaetothyriaceae_sp,Chaetothyriaceae_sp,UDB0195566,SH0891967.09FU,reps,k__Fungi,OTU2899.p__Ascomycota.g__Chaetothyriaceae_gen_Incertae_sedis
2774,OTU2900,288,1,228,449,222,449,79,411,3.96e-114,99.123,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Tremellaceae,g__Tremella,s__Tremella_sp,Tremella_sp,UDB06399417,SH1036209.09FU,reps,k__Fungi,OTU2900.p__Basidiomycota.g__Tremella
2775,OTU2901,423,1,362,628,265,628,86,660,0,99.451,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellales_fam_Incertae_sedis,g__Mortierellales_gen_Incertae_sedis,s__Mortierellales_sp,Mortierellales_sp,UDB04950261,SH1027623.09FU,reps,k__Fungi,OTU2901.p__Mortierellomycota.g__Mortierellales_gen_Incertae_sedis
2776,OTU2902,260,2,220,469,250,467,84,375,1.29e-103,97.717,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Septoria,s__Septoria_steviae,Septoria_steviae,MH532394,SH3228727.09FU,refs,k__Fungi,OTU2902.p__Ascomycota.g__Septoria
2777,OTU2903,348,291,343,581,474,527,15,60.2,2.02e-08,87.037,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,s__Pezicula_radicicola,Pezicula_radicicola,FJ179465,SH0975489.09FU,reps,k__Fungi,OTU2903.p__Ascomycota.g__Pezicula
2778,OTU2904,339,281,337,1125,68,12,17,84.2,1.16e-15,92.982,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_oxysporum,Fusarium_oxysporum,UDB041458,SH1099032.09FU,reps,k__Fungi,OTU2904.p__Ascomycota.g__Fusarium
