,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11,V12,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_1_1,V5_1_2,OTU.ID
1840,OTU1856,273,1,273,1500,525,797,100,494,3.12e-138,99.267,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,_,_,EU735679.1.1500,Bacteria,OTU1856.Bacteroidota._
1841,OTU1857,274,1,274,1466,502,775,100,490,4.06e-137,98.905,Chloroflexi,Anaerolineae,SBR1031,_,_,_,EU735641.1.1466,Bacteria,OTU1857.Chloroflexi._
1842,OTU1858,273,1,273,1459,449,721,100,466,6.81e-130,97.436,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc|PCC-7107,Nostoc|sp.|TH1S01,AM711547.1.1459,Bacteria,OTU1858.Cyanobacteria.Nostoc|PCC-7107
1843,OTU1859,273,1,273,1378,506,778,100,455,1.47e-126,96.703,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,_,uncultured|Gemmatimonadetes|bacterium,AY921939.1.1378,Bacteria,OTU1859.Gemmatimonadota._
1844,OTU1860,273,1,273,1379,522,794,100,477,3.15e-133,98.168,Desulfobacterota,_,uncultured|delta|proteobacterium,_,_,_,AM935979.1.1379,Bacteria,OTU1860.Desulfobacterota._
1845,OTU1861,273,1,273,1453,439,711,100,433,6.91e-120,95.238,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27|clade,_,JQ427023.1.1453,Bacteria,OTU1861.Bdellovibrionota.OM27|clade
1846,OTU1862,273,1,273,1424,469,741,100,472,1.46e-131,97.802,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Enhygromyxa,Enhygromyxa|salina,HM769727.1.1424,Bacteria,OTU1862.Myxococcota.Enhygromyxa
1847,OTU1863,273,1,273,1486,506,778,100,411,3.24e-113,93.773,Planctomycetota,Planctomycetes,Planctomycetales,_,_,_,KF771579.1.1486,Bacteria,OTU1863.Planctomycetota._
1848,OTU1864,273,1,273,1445,479,751,100,416,6.96e-115,94.139,Gemmatimonadota,AKAU4049,_,_,_,_,DQ125826.1.1445,Bacteria,OTU1864.Gemmatimonadota._
1849,OTU1865,274,1,274,919,471,744,100,490,4.06e-137,98.905,Halobacterota,Halobacteria,Halobacterales,Haloadaptaceae,Haladaptatus,uncultured|archaeon,KX061114.1.919,Archaea,OTU1865.Halobacterota.Haladaptatus
1850,OTU1866,273,1,273,1469,511,783,100,455,1.47e-126,96.703,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,_,_,KY190596.1.1469,Bacteria,OTU1866.Actinobacteriota._
1851,OTU1867,273,1,273,1498,505,777,100,460,3.17e-128,97.07,Planctomycetota,Planctomycetes,Planctomycetales,_,_,_,HQ910245.1.1498,Bacteria,OTU1867.Planctomycetota._
1852,OTU1868,273,1,273,1498,507,781,100,451,1.91e-125,96.377,Planctomycetota,Planctomycetes,_,uncultured|Planctomycetales|bacterium,_,_,JN860418.1.1498,Bacteria,OTU1868.Planctomycetota._
1853,OTU1869,274,1,274,1505,506,779,100,435,1.93e-120,95.255,Actinobacteriota,Acidimicrobiia,Microtrichales,metagenome,_,_,FPLS01056051.11.1515,Bacteria,OTU1869.Actinobacteriota._
1854,OTU1870,273,1,273,1485,516,788,100,488,1.45e-136,98.901,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,_,uncultured|Chloroflexi|bacterium,JN038247.1.1485,Bacteria,OTU1870.Chloroflexi._
1855,OTU1871,273,1,273,1507,530,802,100,488,1.45e-136,98.901,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,_,_,KC331509.1.1507,Bacteria,OTU1871.Actinobacteriota._
1856,OTU1872,273,1,273,1486,513,785,100,399,7.01e-110,93.066,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,_,uncultured|Chloroflexi|bacterium,JX240801.1.1486,Bacteria,OTU1872.Chloroflexi._
1857,OTU1873,273,1,273,1508,499,771,100,460,3.17e-128,97.08,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,_,uncultured|Acidobacteriaceae|bacterium,_,HM438126.1.1508,Bacteria,OTU1873.Acidobacteriota.uncultured|Acidobacteriaceae|bacterium
1858,OTU1874,273,1,273,1404,460,732,100,494,3.12e-138,99.267,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,Blastococcus|jejuensis,DQ200983.1.1404,Bacteria,OTU1874.Actinobacteriota.Blastococcus
1859,OTU1875,273,1,273,1484,520,792,100,494,3.12e-138,99.267,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,_,JX133487.1.1484,Bacteria,OTU1875.Bacteroidota.Adhaeribacter
1860,OTU1876,273,1,273,1513,510,782,100,383,7.05e-105,91.941,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,_,uncultured|planctomycete,KM200491.1.1513,Bacteria,OTU1876.Planctomycetota._
1861,OTU1877,273,1,273,1525,511,783,100,438,1.48e-121,95.604,Actinobacteriota,Actinobacteria,0319-7L14,_,_,_,KC554231.1.1525,Bacteria,OTU1877.Actinobacteriota._
1862,OTU1878,274,1,274,1468,521,793,100,466,6.84e-130,97.445,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,metagenome,_,FPLS01016998.12.1479,Bacteria,OTU1878.Proteobacteria.metagenome
1863,OTU1879,273,1,273,1334,483,755,100,488,1.45e-136,98.901,Bacteroidota,Kapabacteria,Kapabacteriales,_,_,_,HM256600.1.1334,Bacteria,OTU1879.Bacteroidota._
1864,OTU1880,273,1,273,1360,482,754,100,388,1.52e-106,92.308,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,_,HM270418.1.1360,Bacteria,OTU1880.Planctomycetota.Gemmata
1865,OTU1881,273,1,273,1333,460,734,100,374,4.25e-102,91.304,Thermoplasmatota,Thermoplasmata,Marine|Group|II,uncultured|archaeon,_,_,HM187523.1.1333,Archaea,OTU1881.Thermoplasmatota._
1866,OTU1882,274,1,274,1488,505,778,100,479,8.78e-134,98.175,Actinobacteriota,Acidimicrobiia,Microtrichales,_,_,_,GQ500882.1.1488,Bacteria,OTU1882.Actinobacteriota._
1867,OTU1883,273,1,273,1488,512,784,100,488,1.45e-136,98.901,Acidobacteriota,Subgroup|5,uncultured|deep-sea|bacterium,_,_,_,AM997612.1.1488,Bacteria,OTU1883.Acidobacteriota._
1868,OTU1884,273,1,273,1424,464,736,100,472,1.46e-131,97.802,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,AKYG587,_,JX080248.1.1424,Bacteria,OTU1884.Planctomycetota.AKYG587
1869,OTU1885,274,1,274,1342,478,751,100,468,1.9e-130,97.445,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,_,JF121474.1.1342,Bacteria,OTU1885.Planctomycetota.Tundrisphaera
1870,OTU1886,273,1,273,1337,445,717,100,466,6.81e-130,97.436,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,_,_,LC004293.1.1337,Bacteria,OTU1886.Proteobacteria._
1871,OTU1887,273,1,273,1431,508,780,100,477,3.15e-133,98.168,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Echinicola,Echinicola|sediminis,KX774280.1.1431,Bacteria,OTU1887.Bacteroidota.Echinicola
1872,OTU1888,273,1,273,1397,470,742,100,455,1.47e-126,96.703,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,_,_,HG380594.1.1397,Bacteria,OTU1888.Proteobacteria._
1873,OTU1889,273,1,273,1430,487,759,100,405,1.51e-111,93.407,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,_,uncultured|organism,JN513276.1.1430,Bacteria,OTU1889.Bacteroidota._
1874,OTU1890,274,1,274,1488,497,770,100,490,4.06e-137,98.905,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,_,_,HQ190460.1.1488,Bacteria,OTU1890.Armatimonadota._
1875,OTU1891,273,1,273,1453,508,780,100,433,6.91e-120,95.238,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria|Incertae|Sedis,Unknown|Family,_,uncultured|organism,JN536952.1.1453,Bacteria,OTU1891.Proteobacteria._
1876,OTU1892,273,1,273,1380,460,732,100,488,1.45e-136,98.901,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,Jannaschia|sp.|psc3,EU930868.1.1380,Bacteria,OTU1892.Actinobacteriota.Aquipuribacter
1877,OTU1893,273,1,273,1526,544,817,100,477,3.15e-133,98.175,Gemmatimonadota,BD2-11|terrestrial|group,_,_,_,_,JN038216.1.1526,Bacteria,OTU1893.Gemmatimonadota._
1878,OTU1894,273,1,270,1314,457,726,99,477,3.15e-133,98.519,Planctomycetota,Phycisphaerae,Tepidisphaerales,uncultured|Planctomycetales|bacterium,_,_,AM936264.1.1314,Bacteria,OTU1894.Planctomycetota._
1879,OTU1895,273,1,273,1457,483,755,100,422,1.5e-116,94.505,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,_,_,JX521533.1.1457,Bacteria,OTU1895.Chloroflexi._
1880,OTU1896,274,1,274,1492,512,785,100,385,1.97e-105,91.971,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,_,uncultured|Isosphaera|sp,EU223954.1.1492,Bacteria,OTU1896.Planctomycetota._
1881,OTU1897,273,1,273,1360,494,768,100,407,4.19e-112,93.502,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,_,_,EU135253.1.1360,Bacteria,OTU1897.Planctomycetota._
1882,OTU1898,273,1,273,1463,492,764,100,407,4.19e-112,93.407,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,_,_,GQ262993.1.1463,Bacteria,OTU1898.Planctomycetota._
1883,OTU1899,273,1,273,1347,484,756,100,433,6.91e-120,95.238,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,_,_,JF176823.1.1347,Bacteria,OTU1899.Planctomycetota._
1884,OTU1900,273,1,273,1495,499,771,100,427,3.21e-118,94.872,Armatimonadota,_,_,_,_,_,HQ397580.1.1495,Bacteria,OTU1900.Armatimonadota._
1885,OTU1901,273,1,273,1531,542,814,100,499,6.71e-140,99.634,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,_,_,FJ478883.1.1531,Bacteria,OTU1901.Verrucomicrobiota._
1886,OTU1902,273,1,273,1526,536,808,100,499,6.71e-140,99.634,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus|Udaeobacter,_,GQ396893.1.1526,Bacteria,OTU1902.Verrucomicrobiota.Candidatus|Udaeobacter
1887,OTU1903,273,1,273,1394,460,732,100,438,1.48e-121,95.636,Chloroflexi,TK10,uncultured|Chloroflexi|bacterium,_,_,_,AY395384.1.1394,Bacteria,OTU1903.Chloroflexi._
1888,OTU1904,292,1,292,1472,485,776,100,523,4.29e-147,98.973,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,_,uncultured|Gemmatimonadetes|bacterium,JN409257.1.1472,Bacteria,OTU1904.Gemmatimonadota._
1889,OTU1905,275,1,275,1514,533,807,100,481,2.45e-134,98.182,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,_,_,AB637086.1.1514,Bacteria,OTU1905.Gemmatimonadota._
1890,OTU1906,273,1,273,1426,504,776,100,422,1.5e-116,94.505,Planctomycetota,Pla3|lineage,uncultured|planctomycete,_,_,_,KC009961.1.1426,Bacteria,OTU1906.Planctomycetota._
1891,OTU1907,274,1,274,1487,496,769,100,424,4.17e-117,94.526,Planctomycetota,Planctomycetes,_,_,_,_,EU881193.1.1487,Bacteria,OTU1907.Planctomycetota._
1892,OTU1908,273,1,273,1500,511,783,100,433,6.91e-120,95.238,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,_,uncultured|planctomycete,KM200524.1.1500,Bacteria,OTU1908.Planctomycetota._
1893,OTU1909,273,1,273,1498,523,795,100,488,1.45e-136,98.901,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas,_,JQ978605.1.1498,Bacteria,OTU1909.Proteobacteria.Caenimonas
1894,OTU1910,273,1,273,1453,503,775,100,494,3.12e-138,99.267,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium|sp,MF706251.1.1453,Bacteria,OTU1910.Myxococcota.Polyangium
1895,OTU1911,273,1,273,1368,504,776,100,488,1.45e-136,98.901,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,_,EU134425.1.1368,Bacteria,OTU1911.Myxococcota.Haliangium
1896,OTU1912,273,2,273,1326,484,755,99,315,2.61e-84,87.5,Chloroflexi,SHA-26,_,_,_,_,CU921924.1.1326,Bacteria,OTU1912.Chloroflexi._
1897,OTU1913,273,1,273,1463,485,757,100,499,6.71e-140,99.634,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,_,HQ592603.1.1463,Bacteria,OTU1913.Planctomycetota.Gemmata
1898,OTU1914,273,1,273,1282,434,706,100,344,3.33e-93,89.455,Chloroflexi,Anaerolineae,SBR1031,uncultured|Gemmatimonadetes|bacterium,_,_,JN002780.1.1282,Bacteria,OTU1914.Chloroflexi._
1899,OTU1915,273,1,273,1426,547,819,100,472,1.46e-131,97.802,Actinobacteriota,MB-A2-108,_,_,_,_,EU132808.1.1426,Bacteria,OTU1915.Actinobacteriota._
1900,OTU1916,273,1,273,1547,536,808,100,494,3.12e-138,99.267,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas|suwonensis,CP011144.2103349.2104895,Bacteria,OTU1916.Proteobacteria.Pseudoxanthomonas
1901,OTU1917,273,1,273,1369,498,770,100,494,3.12e-138,99.267,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,_,_,EU135089.1.1369,Bacteria,OTU1917.Planctomycetota._
1902,OTU1918,273,2,273,1504,505,776,99,265,2.67e-69,84.307,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,_,_,JX534194.1.1504,Bacteria,OTU1918.Chloroflexi._
1903,OTU1919,273,1,273,1464,502,775,100,488,1.45e-136,98.905,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,_,uncultured|soil|bacterium,AY493974.1.1464,Bacteria,OTU1919.Firmicutes._
1904,OTU1920,273,1,273,1484,502,774,100,499,6.71e-140,99.634,Acidobacteriota,Vicinamibacteria,Subgroup|17,_,_,_,KR560031.1.1484,Bacteria,OTU1920.Acidobacteriota._
1905,OTU1921,274,1,274,1475,496,769,100,468,1.9e-130,97.445,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,_,uncultured|actinobacterium,JN825528.1.1475,Bacteria,OTU1921.Actinobacteriota._
1906,OTU1922,273,1,273,1437,473,745,100,494,3.12e-138,99.267,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,_,_,HE646350.1.1437,Bacteria,OTU1922.Planctomycetota._
1907,OTU1923,273,1,273,1359,491,763,100,405,1.51e-111,93.407,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,_,_,EU135300.1.1359,Bacteria,OTU1923.Planctomycetota._
1908,OTU1924,273,1,273,1426,471,743,100,488,1.45e-136,98.901,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101|soil|group,uncultured|planctomycete,_,KJ540865.1.1426,Bacteria,OTU1924.Planctomycetota.uncultured|planctomycete
1909,OTU1925,273,1,273,1504,506,778,100,411,3.24e-113,93.818,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,_,_,GQ396950.1.1504,Bacteria,OTU1925.Gemmatimonadota._
1910,OTU1926,273,1,273,913,465,737,100,488,1.45e-136,98.901,Thermoplasmatota,Thermoplasmata,Marine|Group|II,uncultured|archaeon,_,_,KC604474.1.913,Archaea,OTU1926.Thermoplasmatota._
1911,OTU1927,273,1,273,1377,436,709,100,449,6.86e-125,96.35,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Pelagibius,_,KF268910.1.1377,Bacteria,OTU1927.Proteobacteria.Pelagibius
1912,OTU1928,274,1,274,1471,505,778,100,496,8.72e-139,99.27,Chloroflexi,Anaerolineae,SBR1031,uncultured|Chloroflexi|bacterium,_,_,HQ183891.1.1471,Bacteria,OTU1928.Chloroflexi._
1913,OTU1929,273,1,273,1498,523,795,100,505,1.44e-141,100,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,_,_,KC331455.1.1498,Bacteria,OTU1929.Proteobacteria._
1914,OTU1930,273,1,273,1320,466,738,100,488,1.45e-136,98.901,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,_,_,LN573883.1.1320,Bacteria,OTU1930.Chloroflexi._
1915,OTU1931,274,1,274,1521,538,811,100,468,1.9e-130,97.445,Gemmatimonadota,PAUC43f|marine|benthic|group,_,_,_,_,KJ817776.1.1521,Bacteria,OTU1931.Gemmatimonadota._
1916,OTU1932,274,1,274,914,466,739,100,490,4.06e-137,98.905,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Natronomonas,uncultured|archaeon,HQ400553.1.914,Archaea,OTU1932.Halobacterota.Natronomonas
1917,OTU1933,273,1,273,1446,471,743,100,488,1.45e-136,98.901,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,uncultured|Hyphomicrobiaceae|bacterium,HQ183835.1.1446,Bacteria,OTU1933.Proteobacteria.Hyphomicrobium
1918,OTU1934,273,1,273,1479,501,773,100,472,1.46e-131,97.802,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101|soil|group,uncultured|planctomycete,_,EU979098.1.1479,Bacteria,OTU1934.Planctomycetota.uncultured|planctomycete
1919,OTU1935,273,1,273,1415,468,740,100,483,6.76e-135,98.535,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,Rhizorhapis|suberifaciens|(corky|root|of|lettuce),D13737.1.1415,Bacteria,OTU1935.Proteobacteria.Rhizorhapis
1920,OTU1936,273,1,273,1378,516,788,100,416,6.96e-115,94.139,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,_,_,JN018969.1.1378,Bacteria,OTU1936.Chloroflexi._
1921,OTU1937,273,2,273,1524,527,798,99,448,2.47e-124,96.324,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,Desulfotomaculum|nigrificans,AY742958.1.1524,Bacteria,OTU1937.Firmicutes.Desulfotomaculum
1922,OTU1938,273,1,273,1525,544,816,100,477,3.15e-133,98.168,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfatitalea,_,KP728222.1.1525,Bacteria,OTU1938.Desulfobacterota.Desulfatitalea
1923,OTU1939,273,1,273,1374,459,731,100,488,1.45e-136,98.901,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,_,AB486128.1.1374,Bacteria,OTU1939.Bdellovibrionota.Oligoflexus
1924,OTU1940,273,2,273,1421,470,741,99,409,1.16e-112,93.75,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101|soil|group,_,_,AB630891.1.1421,Bacteria,OTU1940.Planctomycetota._
1925,OTU1941,273,1,273,1256,505,777,100,444,3.19e-123,95.985,Armatimonadota,_,_,_,_,_,EU135008.1.1256,Bacteria,OTU1941.Armatimonadota._
1926,OTU1942,273,1,273,1396,466,738,100,350,7.16e-95,89.781,Chloroflexi,Anaerolineae,Ardenticatenales,_,uncultured|organism,_,JN513063.1.1396,Bacteria,OTU1942.Chloroflexi.uncultured|organism
1927,OTU1943,273,1,273,1368,363,635,100,494,3.12e-138,99.267,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus|Udaeobacter,metagenome,FPLS01018047.1.1368,Bacteria,OTU1943.Verrucomicrobiota.Candidatus|Udaeobacter
1928,OTU1944,273,1,273,1449,498,770,100,483,6.76e-135,98.535,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,_,_,JN367240.1.1449,Bacteria,OTU1944.Proteobacteria._
1929,OTU1945,273,1,273,1451,486,758,100,488,1.45e-136,98.901,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,_,_,GQ202636.1.1451,Bacteria,OTU1945.Planctomycetota._
1930,OTU1946,273,1,273,1302,451,723,100,472,1.46e-131,97.802,Chloroflexi,Anaerolineae,SBR1031,A4b,_,_,EU134033.1.1302,Bacteria,OTU1946.Chloroflexi._
1931,OTU1947,273,1,273,1478,468,740,100,494,3.12e-138,99.267,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio,_,AY328772.1.1478,Bacteria,OTU1947.Proteobacteria.Ferrovibrio
1932,OTU1948,275,1,275,1378,501,776,100,481,2.45e-134,98.188,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,_,_,LN562302.1.1378,Bacteria,OTU1948.Gemmatimonadota._
1933,OTU1949,273,6,264,1512,503,761,95,457,4.1e-127,98.456,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,_,KC554396.1.1512,Bacteria,OTU1949.Actinobacteriota.Pseudonocardia
1934,OTU1950,273,1,273,1507,498,770,100,488,1.45e-136,98.901,Acidobacteriota,Vicinamibacteria,Subgroup|17,uncultured|Acidobacteriales|bacterium,_,_,EU193005.1.1507,Bacteria,OTU1950.Acidobacteriota._
1935,OTU1951,273,1,273,1333,460,734,100,407,4.19e-112,93.478,Thermoplasmatota,Thermoplasmata,Marine|Group|II,uncultured|archaeon,_,_,HM187523.1.1333,Archaea,OTU1951.Thermoplasmatota._
1936,OTU1952,273,1,273,1417,461,733,100,499,6.71e-140,99.634,WS2,uncultured|soil|bacterium,_,_,_,_,AY493961.1.1417,Bacteria,OTU1952.WS2._
1937,OTU1953,273,1,273,1514,520,792,100,472,1.46e-131,97.802,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,metagenome,_,FPLS01006895.21.1534,Bacteria,OTU1953.Myxococcota.metagenome
1938,OTU1954,273,1,273,1357,422,694,100,444,3.19e-123,95.971,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphingosinicella|vermicomposti,MK045805.1.1357,Bacteria,OTU1954.Proteobacteria.Sphingosinicella
1939,OTU1955,273,1,273,1518,500,773,100,377,3.28e-103,91.636,Armatimonadota,_,_,_,_,_,JN178799.1.1518,Bacteria,OTU1955.Armatimonadota._
1940,OTU1956,273,2,273,1450,489,760,99,425,1.16e-117,94.853,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,_,_,GU118067.1.1450,Bacteria,OTU1956.Planctomycetota._
1941,OTU1957,273,1,273,1468,500,772,100,494,3.12e-138,99.267,Chloroflexi,Anaerolineae,Ardenticatenales,_,_,_,HQ697735.1.1468,Bacteria,OTU1957.Chloroflexi._
1942,OTU1958,274,1,274,1493,508,781,100,490,4.06e-137,98.905,Actinobacteriota,Acidimicrobiia,Actinomarinales,_,_,_,JQ800829.1.1493,Bacteria,OTU1958.Actinobacteriota._
1943,OTU1959,273,1,273,1516,521,793,100,477,3.15e-133,98.168,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,_,Thauera|hydrothermalis,CP029331.2640145.2641660,Bacteria,OTU1959.Proteobacteria._
1944,OTU1960,274,1,274,1519,505,778,100,429,8.97e-119,94.891,Actinobacteriota,Acidimicrobiia,_,_,_,_,KF927709.1.1519,Bacteria,OTU1960.Actinobacteriota._
1945,OTU1961,273,1,273,1504,504,776,100,494,3.12e-138,99.267,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,metagenome,FPLS01021948.16.1519,Bacteria,OTU1961.Planctomycetota.Pirellula
1946,OTU1962,273,1,273,1466,488,760,100,494,3.12e-138,99.267,Cyanobacteria,Sericytochromatia,_,_,_,_,JF417809.1.1466,Bacteria,OTU1962.Cyanobacteria._
1947,OTU1963,274,1,274,1491,509,781,100,449,6.89e-125,96.35,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,_,_,EF492942.1.1491,Bacteria,OTU1963.Planctomycetota._
1948,OTU1964,273,1,273,1360,454,726,100,455,1.47e-126,96.703,Planctomycetota,BD7-11,_,_,_,_,AB487699.1.1360,Bacteria,OTU1964.Planctomycetota._
1949,OTU1965,273,1,273,1423,472,744,100,399,7.01e-110,93.04,Proteobacteria,Alphaproteobacteria,_,uncultured|Alphaproteobacteria|bacterium,_,_,JN178889.1.1423,Bacteria,OTU1965.Proteobacteria._
1950,OTU1966,273,1,273,1511,521,793,100,488,1.45e-136,98.901,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,_,metagenome,FPLS01061730.7.1517,Bacteria,OTU1966.Myxococcota._
1951,OTU1967,274,1,274,1505,522,795,100,457,4.12e-127,96.727,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,_,JQ798462.1.1505,Bacteria,OTU1967.Gemmatimonadota.YC-ZSS-LKJ147
1952,OTU1968,273,1,273,1425,468,740,100,438,1.48e-121,95.604,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101|soil|group,_,_,EF516309.1.1425,Bacteria,OTU1968.Planctomycetota._
1953,OTU1969,106,1,106,1477,530,635,100,158,1.51e-37,93.396,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,_,uncultured|Bacteroidales|bacterium,KC009953.1.1477,Bacteria,OTU1969.Bacteroidota._
1954,OTU1970,273,1,273,1373,500,772,100,466,6.81e-130,97.436,Planctomycetota,OM190,_,_,_,_,EU135143.1.1373,Bacteria,OTU1970.Planctomycetota._
1955,OTU1971,273,1,273,1483,503,775,100,449,6.86e-125,96.337,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,_,KC331499.1.1483,Bacteria,OTU1971.Planctomycetota.Pirellula
1956,OTU1972,273,1,273,1511,525,798,100,433,6.91e-120,95.255,Planctomycetota,Planctomycetes,Planctomycetales,_,uncultured|Planctomyces|sp,_,HQ397415.1.1511,Bacteria,OTU1972.Planctomycetota.uncultured|Planctomyces|sp
1957,OTU1973,273,1,273,1229,381,653,100,488,1.45e-136,98.901,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,_,DQ137966.1.1229,Bacteria,OTU1973.Proteobacteria.Pedomicrobium
1958,OTU1974,291,1,291,1489,501,791,100,510,3.33e-143,98.282,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,_,uncultured|Gemmatimonadetes|bacterium,EF612385.1.1489,Bacteria,OTU1974.Gemmatimonadota._
1959,OTU1975,273,1,273,1378,529,802,100,455,1.47e-126,96.715,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,_,unidentified|marine|bacterioplankton,KC000827.1.1378,Bacteria,OTU1975.Proteobacteria._
